name,path,description,external_url,background_color,Background,Backhair,Body,Face,Fronthair
Love Addicted Girl #465,https://love-addicted-girls.s3.amazonaws.com/images/0465.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,twintail,wafuku2,cocktail2,twintail
Love Addicted Girl #466,https://love-addicted-girls.s3.amazonaws.com/images/0466.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime,swim2,basic2,hime
Love Addicted Girl #467,https://love-addicted-girls.s3.amazonaws.com/images/0467.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,gal,casino1,ero1,gal
Love Addicted Girl #468,https://love-addicted-girls.s3.amazonaws.com/images/0468.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,zero,shifuku3,kira2,zero
Love Addicted Girl #469,https://love-addicted-girls.s3.amazonaws.com/images/0469.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,hime2,sweet2,gal2,hime2
Love Addicted Girl #470,https://love-addicted-girls.s3.amazonaws.com/images/0470.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_moon,hime2,maid1,ero2,hime2
Love Addicted Girl #471,https://love-addicted-girls.s3.amazonaws.com/images/0471.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,odango,sweet2,basic2,odango
Love Addicted Girl #472,https://love-addicted-girls.s3.amazonaws.com/images/0472.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,cocktail,sakyubasu1,ero2,cocktail
Love Addicted Girl #473,https://love-addicted-girls.s3.amazonaws.com/images/0473.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,twintail,maid1,cocktail3,twintail
Love Addicted Girl #474,https://love-addicted-girls.s3.amazonaws.com/images/0474.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,cocktail,swim1,cocktail3,cocktail
Love Addicted Girl #475,https://love-addicted-girls.s3.amazonaws.com/images/0475.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,hime,casino2,cocktail3,hime
Love Addicted Girl #476,https://love-addicted-girls.s3.amazonaws.com/images/0476.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_lantern,odango,swim2,cocktail3,odango
Love Addicted Girl #477,https://love-addicted-girls.s3.amazonaws.com/images/0477.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,odango,casino1,ero2,odango
Love Addicted Girl #478,https://love-addicted-girls.s3.amazonaws.com/images/0478.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime,loli2,ero2,hime
Love Addicted Girl #479,https://love-addicted-girls.s3.amazonaws.com/images/0479.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,hime2,loli1,cocktail3,hime2
Love Addicted Girl #480,https://love-addicted-girls.s3.amazonaws.com/images/0480.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,gal,casino2,kira1,gal
Love Addicted Girl #481,https://love-addicted-girls.s3.amazonaws.com/images/0481.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,hime,caba2,ero1,hime
Love Addicted Girl #482,https://love-addicted-girls.s3.amazonaws.com/images/0482.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,zero,shifuku,ero1,zero
Love Addicted Girl #483,https://love-addicted-girls.s3.amazonaws.com/images/0483.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,twintail,wafuku1,kira3,twintail
Love Addicted Girl #484,https://love-addicted-girls.s3.amazonaws.com/images/0484.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime,sakyubasu1,cocktail3,hime
Love Addicted Girl #485,https://love-addicted-girls.s3.amazonaws.com/images/0485.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,hime2,shifuku,gal2,hime2
Love Addicted Girl #486,https://love-addicted-girls.s3.amazonaws.com/images/0486.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,twintail,swim1,kira3,twintail
Love Addicted Girl #487,https://love-addicted-girls.s3.amazonaws.com/images/0487.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,twintail,sakyubasu1,ero2,twintail
Love Addicted Girl #488,https://love-addicted-girls.s3.amazonaws.com/images/0488.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,cocktail,casino1,basic2,cocktail
Love Addicted Girl #489,https://love-addicted-girls.s3.amazonaws.com/images/0489.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,cocktail,sweet2,kira3,cocktail
Love Addicted Girl #490,https://love-addicted-girls.s3.amazonaws.com/images/0490.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,zero,maid1,ero2,zero
Love Addicted Girl #491,https://love-addicted-girls.s3.amazonaws.com/images/0491.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,hime,shifuku2,gal2,hime
Love Addicted Girl #492,https://love-addicted-girls.s3.amazonaws.com/images/0492.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,gal,shifuku,basic1,gal
Love Addicted Girl #493,https://love-addicted-girls.s3.amazonaws.com/images/0493.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,hime2,cab1,cocktail3,hime2
Love Addicted Girl #494,https://love-addicted-girls.s3.amazonaws.com/images/0494.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,twintail,wafuku1,kira1,twintail
Love Addicted Girl #495,https://love-addicted-girls.s3.amazonaws.com/images/0495.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,cocktail,cab1,cocktail1,cocktail
Love Addicted Girl #496,https://love-addicted-girls.s3.amazonaws.com/images/0496.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_kurotsuki3,zero,shifuku,gal3,zero
Love Addicted Girl #497,https://love-addicted-girls.s3.amazonaws.com/images/0497.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,cocktail,swim1,kira2,cocktail
Love Addicted Girl #498,https://love-addicted-girls.s3.amazonaws.com/images/0498.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,odango,wafuku2,ero1,odango
Love Addicted Girl #499,https://love-addicted-girls.s3.amazonaws.com/images/0499.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,gal,loli1,gal2,gal
Love Addicted Girl #500,https://love-addicted-girls.s3.amazonaws.com/images/0500.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,gal,casino1,kira3,gal
Love Addicted Girl #501,https://love-addicted-girls.s3.amazonaws.com/images/0501.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,twintail,wafuku1,cocktail1,twintail
Love Addicted Girl #502,https://love-addicted-girls.s3.amazonaws.com/images/0502.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,hime2,maid2,kira3,hime2
Love Addicted Girl #503,https://love-addicted-girls.s3.amazonaws.com/images/0503.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,gal,loli1,cocktail2,gal
Love Addicted Girl #504,https://love-addicted-girls.s3.amazonaws.com/images/0504.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime,wafuku2,cocktail1,hime
Love Addicted Girl #505,https://love-addicted-girls.s3.amazonaws.com/images/0505.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,gal,swim2,basic2,gal
Love Addicted Girl #506,https://love-addicted-girls.s3.amazonaws.com/images/0506.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,cocktail,loli2,basic2,cocktail
Love Addicted Girl #507,https://love-addicted-girls.s3.amazonaws.com/images/0507.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,gal,maid1,ero1,gal
Love Addicted Girl #508,https://love-addicted-girls.s3.amazonaws.com/images/0508.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,zero,maid2,cocktail3,zero
Love Addicted Girl #509,https://love-addicted-girls.s3.amazonaws.com/images/0509.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,odango,shifuku,gal3,odango
Love Addicted Girl #510,https://love-addicted-girls.s3.amazonaws.com/images/0510.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime2,sakyubasu1,cocktail3,hime2
Love Addicted Girl #511,https://love-addicted-girls.s3.amazonaws.com/images/0511.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,zero,loli1,gal2,zero
Love Addicted Girl #512,https://love-addicted-girls.s3.amazonaws.com/images/0512.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,gal,wafuku1,ero2,gal
Love Addicted Girl #513,https://love-addicted-girls.s3.amazonaws.com/images/0513.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,gal,shifuku,cocktail3,gal
Love Addicted Girl #514,https://love-addicted-girls.s3.amazonaws.com/images/0514.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,zero,loli1,basic1,zero
Love Addicted Girl #515,https://love-addicted-girls.s3.amazonaws.com/images/0515.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,twintail,shifuku3,gal2,twintail
Love Addicted Girl #516,https://love-addicted-girls.s3.amazonaws.com/images/0516.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,hime2,shifuku2,ero2,hime2
Love Addicted Girl #517,https://love-addicted-girls.s3.amazonaws.com/images/0517.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,gal,casino1,cocktail2,gal
Love Addicted Girl #518,https://love-addicted-girls.s3.amazonaws.com/images/0518.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,cocktail,maid2,ero2,cocktail
Love Addicted Girl #519,https://love-addicted-girls.s3.amazonaws.com/images/0519.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,odango,cab1,cocktail1,odango
Love Addicted Girl #520,https://love-addicted-girls.s3.amazonaws.com/images/0520.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_kurotuki,hime2,casino1,basic2,hime2
Love Addicted Girl #521,https://love-addicted-girls.s3.amazonaws.com/images/0521.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime,wafuku2,kira2,hime
Love Addicted Girl #522,https://love-addicted-girls.s3.amazonaws.com/images/0522.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,twintail,maid1,kira2,twintail
Love Addicted Girl #523,https://love-addicted-girls.s3.amazonaws.com/images/0523.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,hime2,wafuku2,ero1,hime2
Love Addicted Girl #524,https://love-addicted-girls.s3.amazonaws.com/images/0524.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,cocktail,wafuku2,ero2,cocktail
Love Addicted Girl #525,https://love-addicted-girls.s3.amazonaws.com/images/0525.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,gal,wafuku1,kira1,gal
Love Addicted Girl #526,https://love-addicted-girls.s3.amazonaws.com/images/0526.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,hime2,swim1,ero2,hime2
Love Addicted Girl #527,https://love-addicted-girls.s3.amazonaws.com/images/0527.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,odango,wafuku1,cocktail2,odango
Love Addicted Girl #528,https://love-addicted-girls.s3.amazonaws.com/images/0528.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_kurotsuki3,cocktail,casino2,gal2,cocktail
Love Addicted Girl #529,https://love-addicted-girls.s3.amazonaws.com/images/0529.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,odango,maid1,cocktail3,odango
Love Addicted Girl #530,https://love-addicted-girls.s3.amazonaws.com/images/0530.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,gal,maid2,cocktail1,gal
Love Addicted Girl #531,https://love-addicted-girls.s3.amazonaws.com/images/0531.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,odango,maid1,kira3,odango
Love Addicted Girl #532,https://love-addicted-girls.s3.amazonaws.com/images/0532.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime2,swim1,kira1,hime2
Love Addicted Girl #533,https://love-addicted-girls.s3.amazonaws.com/images/0533.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,twintail,sakyubasu1,kira2,twintail
Love Addicted Girl #534,https://love-addicted-girls.s3.amazonaws.com/images/0534.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,hime2,swim2,gal2,hime2
Love Addicted Girl #535,https://love-addicted-girls.s3.amazonaws.com/images/0535.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,odango,maid2,cocktail2,odango
Love Addicted Girl #536,https://love-addicted-girls.s3.amazonaws.com/images/0536.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime2,casino2,gal2,hime2
Love Addicted Girl #537,https://love-addicted-girls.s3.amazonaws.com/images/0537.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,gal,casino2,cocktail3,gal
Love Addicted Girl #538,https://love-addicted-girls.s3.amazonaws.com/images/0538.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,hime,wafuku2,ero1,hime
Love Addicted Girl #539,https://love-addicted-girls.s3.amazonaws.com/images/0539.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,gal,maid1,cocktail2,gal
Love Addicted Girl #540,https://love-addicted-girls.s3.amazonaws.com/images/0540.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,hime2,loli1,cocktail1,hime2
Love Addicted Girl #541,https://love-addicted-girls.s3.amazonaws.com/images/0541.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,odango,loli2,basic2,odango
Love Addicted Girl #542,https://love-addicted-girls.s3.amazonaws.com/images/0542.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,twintail,loli1,gal3,twintail
Love Addicted Girl #543,https://love-addicted-girls.s3.amazonaws.com/images/0543.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,cocktail,loli1,ero2,cocktail
Love Addicted Girl #544,https://love-addicted-girls.s3.amazonaws.com/images/0544.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,hime,wafuku1,ero1,hime
Love Addicted Girl #545,https://love-addicted-girls.s3.amazonaws.com/images/0545.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,twintail,wafuku1,cocktail3,twintail
Love Addicted Girl #546,https://love-addicted-girls.s3.amazonaws.com/images/0546.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,odango,caba2,kira2,odango
Love Addicted Girl #547,https://love-addicted-girls.s3.amazonaws.com/images/0547.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,zero,swim2,kira2,zero
Love Addicted Girl #548,https://love-addicted-girls.s3.amazonaws.com/images/0548.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,twintail,loli2,cocktail2,twintail
Love Addicted Girl #549,https://love-addicted-girls.s3.amazonaws.com/images/0549.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,odango,shifuku,cocktail1,odango
Love Addicted Girl #550,https://love-addicted-girls.s3.amazonaws.com/images/0550.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,hime2,shifuku,cocktail3,hime2
Love Addicted Girl #551,https://love-addicted-girls.s3.amazonaws.com/images/0551.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime2,wafuku1,cocktail2,hime2
Love Addicted Girl #552,https://love-addicted-girls.s3.amazonaws.com/images/0552.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,gal,wafuku1,gal3,gal
Love Addicted Girl #553,https://love-addicted-girls.s3.amazonaws.com/images/0553.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,cocktail,casino1,basic1,cocktail
Love Addicted Girl #554,https://love-addicted-girls.s3.amazonaws.com/images/0554.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,gal,caba2,basic2,gal
Love Addicted Girl #555,https://love-addicted-girls.s3.amazonaws.com/images/0555.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,red,cocktail,sakyubasu1,ero1,cocktail
Love Addicted Girl #556,https://love-addicted-girls.s3.amazonaws.com/images/0556.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_lantern,twintail,loli2,cocktail1,twintail
Love Addicted Girl #557,https://love-addicted-girls.s3.amazonaws.com/images/0557.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,water,twintail,shifuku,cocktail1,twintail
Love Addicted Girl #558,https://love-addicted-girls.s3.amazonaws.com/images/0558.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,hime2,shifuku3,ero1,hime2
Love Addicted Girl #559,https://love-addicted-girls.s3.amazonaws.com/images/0559.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,hime2,maid2,kira1,hime2
Love Addicted Girl #560,https://love-addicted-girls.s3.amazonaws.com/images/0560.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,green,zero,loli2,ero2,zero
Love Addicted Girl #561,https://love-addicted-girls.s3.amazonaws.com/images/0561.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,odango,caba2,ero1,odango
Love Addicted Girl #562,https://love-addicted-girls.s3.amazonaws.com/images/0562.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,rare_moon,gal,maid2,kira2,gal
Love Addicted Girl #563,https://love-addicted-girls.s3.amazonaws.com/images/0563.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,blue,cocktail,cab1,cocktail1,cocktail
Love Addicted Girl #564,https://love-addicted-girls.s3.amazonaws.com/images/0564.png,2000 Generative NFT collection,https://soudan-nft.xyz/,FFFFFF,orange,cocktail,swim2,ero2,cocktail
